user_id,item_id,rating,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
user_232,1932,2,1932,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2010,Casual,Quechua Women Arpenaz Flex Grey Shoe
user_370,1932,1,1932,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2010,Casual,Quechua Women Arpenaz Flex Grey Shoe
user_447,1932,1,1932,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2010,Casual,Quechua Women Arpenaz Flex Grey Shoe
user_44,2027,3,2027,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Full Navy Blue T-shirt
user_124,2027,3,2027,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Full Navy Blue T-shirt
user_265,2027,4,2027,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Full Navy Blue T-shirt
user_302,2027,4,2027,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Full Navy Blue T-shirt
user_424,2027,4,2027,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Full Navy Blue T-shirt
user_44,2691,5,2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Blue Denim Kidswear
user_87,2691,3,2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Blue Denim Kidswear
user_103,2691,2,2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Blue Denim Kidswear
user_114,2691,4,2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Blue Denim Kidswear
user_263,2691,5,2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Blue Denim Kidswear
user_307,2691,1,2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Blue Denim Kidswear
user_44,1611,4,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_103,1611,3,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_119,1611,4,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_225,1611,3,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_260,1611,5,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_270,1611,1,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_279,1611,3,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_329,1611,5,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_453,1611,2,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_482,1611,4,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_491,1611,2,1611,Women,Apparel,Topwear,Jackets,Black,Summer,2010,Sports,Reebok Knit Rib Women Black Jacket
user_45,1614,5,1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Reebok T-shirt White Polo Tshirt
user_114,1614,5,1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Reebok T-shirt White Polo Tshirt
user_116,1614,4,1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Reebok T-shirt White Polo Tshirt
user_156,1614,5,1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Reebok T-shirt White Polo Tshirt
user_373,1614,4,1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Reebok T-shirt White Polo Tshirt
user_411,1614,3,1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Reebok T-shirt White Polo Tshirt
user_45,2851,3,2851,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Just Mediating Mr.Lazy Blue T-shirt
user_51,2851,2,2851,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Just Mediating Mr.Lazy Blue T-shirt
user_217,2851,2,2851,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Just Mediating Mr.Lazy Blue T-shirt
user_290,2851,2,2851,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Just Mediating Mr.Lazy Blue T-shirt
user_379,2851,3,2851,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Just Mediating Mr.Lazy Blue T-shirt
user_45,1548,4,1548,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Cell Exsis Sneaker
user_48,1548,2,1548,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Cell Exsis Sneaker
user_71,1548,4,1548,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Cell Exsis Sneaker
user_126,1548,5,1548,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Cell Exsis Sneaker
user_139,1548,1,1548,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Cell Exsis Sneaker
user_417,1548,5,1548,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Cell Exsis Sneaker
user_45,2614,1,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_47,2614,5,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_71,2614,4,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_88,2614,4,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_91,2614,4,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_97,2614,1,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_109,2614,3,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_243,2614,2,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_259,2614,4,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_332,2614,1,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_346,2614,5,2614,Women,Footwear,Shoes,Flats,Beige,Fall,2010,Casual,Carlton London Women Greek Beige Sandal
user_46,1610,2,1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket
user_57,1610,5,1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket
user_75,1610,2,1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket
user_115,1610,4,1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket
user_120,1610,1,1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket
user_172,1610,2,1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket
user_327,1610,2,1610,Women,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Casual,Reebok Navy Jacket
user_47,2282,3,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_120,2282,2,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_191,2282,4,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_208,2282,1,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_211,2282,4,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_272,2282,5,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_322,2282,1,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_353,2282,3,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_459,2282,4,2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt
user_47,1539,5,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_113,1539,5,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_149,1539,1,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_189,1539,4,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_238,1539,2,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_251,1539,1,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_288,1539,2,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_446,1539,5,1539,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men Ferrari Grey T-shirt
user_47,2628,2,2628,Women,Footwear,Shoes,Flats,Gold,Fall,2010,Casual,Carlton London Women Four Strapped Gold Sandal
user_125,2628,2,2628,Women,Footwear,Shoes,Flats,Gold,Fall,2010,Casual,Carlton London Women Four Strapped Gold Sandal
user_395,2628,1,2628,Women,Footwear,Shoes,Flats,Gold,Fall,2010,Casual,Carlton London Women Four Strapped Gold Sandal
user_429,2628,2,2628,Women,Footwear,Shoes,Flats,Gold,Fall,2010,Casual,Carlton London Women Four Strapped Gold Sandal
user_47,1573,5,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,Kalenji Women Athletes Grey Track Pants
user_191,1573,5,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,Kalenji Women Athletes Grey Track Pants
user_267,1573,5,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,Kalenji Women Athletes Grey Track Pants
user_341,1573,5,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,Kalenji Women Athletes Grey Track Pants
user_395,1573,3,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,Kalenji Women Athletes Grey Track Pants
user_461,1573,2,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,Kalenji Women Athletes Grey Track Pants
user_471,1573,5,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,Kalenji Women Athletes Grey Track Pants
user_47,2915,5,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_66,2915,2,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_84,2915,4,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_234,2915,2,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_249,2915,3,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_272,2915,4,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_378,2915,5,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_439,2915,2,2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
user_47,1879,1,1879,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt
user_221,1879,1,1879,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt
user_286,1879,2,1879,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt
user_303,1879,1,1879,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt
user_311,1879,3,1879,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt
user_461,1879,4,1879,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt
user_47,1870,2,1870,Men,Apparel,Topwear,Tshirts,Black,Winter,2010,Casual,FIFA Mens 1990 World Cup Black T-shirt
user_77,1870,1,1870,Men,Apparel,Topwear,Tshirts,Black,Winter,2010,Casual,FIFA Mens 1990 World Cup Black T-shirt
user_273,1870,3,1870,Men,Apparel,Topwear,Tshirts,Black,Winter,2010,Casual,FIFA Mens 1990 World Cup Black T-shirt
user_330,1870,5,1870,Men,Apparel,Topwear,Tshirts,Black,Winter,2010,Casual,FIFA Mens 1990 World Cup Black T-shirt
user_47,1926,5,1926,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Mens Ocean Racing Blues T-shirt
user_157,1926,2,1926,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Mens Ocean Racing Blues T-shirt
user_217,1926,2,1926,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Mens Ocean Racing Blues T-shirt
user_299,1926,2,1926,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Mens Ocean Racing Blues T-shirt
user_405,1926,5,1926,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Mens Ocean Racing Blues T-shirt
user_47,1976,5,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts
user_152,1976,4,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts
user_259,1976,5,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts
user_262,1976,2,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts
user_277,1976,2,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts
user_373,1976,3,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts
user_383,1976,4,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts
user_47,1972,5,1972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Kalenji Mens White T-shirt
user_266,1972,2,1972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Kalenji Mens White T-shirt
user_281,1972,1,1972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Kalenji Mens White T-shirt
user_48,1931,5,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_135,1931,5,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_187,1931,1,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_222,1931,5,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_230,1931,1,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_285,1931,3,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_304,1931,1,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_350,1931,5,1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Navy Blue T-shirt
user_48,2108,1,2108,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010,Sports,ADIDAS Men's Black Football Shorts
user_420,2108,2,2108,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010,Sports,ADIDAS Men's Black Football Shorts
user_422,2108,5,2108,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010,Sports,ADIDAS Men's Black Football Shorts
user_48,2403,3,2403,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Men's Mood Indigo T-shirt
user_221,2403,3,2403,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Men's Mood Indigo T-shirt
user_245,2403,5,2403,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Men's Mood Indigo T-shirt
user_338,2403,5,2403,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Men's Mood Indigo T-shirt
user_48,2382,3,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_152,2382,1,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_164,2382,2,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_239,2382,4,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_261,2382,5,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_288,2382,2,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_407,2382,1,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_442,2382,1,2382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Black Men Formal Shoe
user_48,2862,3,2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
user_62,2862,3,2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
user_97,2862,4,2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
user_190,2862,3,2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
user_263,2862,3,2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
user_379,2862,2,2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
user_453,2862,4,2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
user_48,1644,3,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_61,1644,4,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_93,1644,1,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_146,1644,3,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_227,1644,2,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_285,1644,3,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_317,1644,3,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_329,1644,1,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_370,1644,1,1644,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Kipsta Men Loose Fit Round Neck Jersey Red
user_48,2644,1,2644,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Embroidered Canvas Bag
user_64,2644,1,2644,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Embroidered Canvas Bag
user_186,2644,2,2644,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Embroidered Canvas Bag
user_231,2644,3,2644,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Embroidered Canvas Bag
user_342,2644,1,2644,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Embroidered Canvas Bag
user_449,2644,2,2644,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Embroidered Canvas Bag
user_48,2858,2,2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
user_288,2858,1,2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
user_326,2858,2,2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
user_368,2858,5,2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
user_406,2858,5,2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
user_408,2858,1,2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
user_48,2237,5,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_49,2237,4,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_98,2237,1,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_116,2237,1,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_264,2237,3,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_460,2237,2,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_490,2237,5,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_500,2237,1,2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt
user_49,1670,3,1670,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Green Polo T-shirt
user_174,1670,4,1670,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Green Polo T-shirt
user_320,1670,2,1670,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Green Polo T-shirt
user_339,1670,3,1670,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Green Polo T-shirt
user_465,1670,1,1670,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Green Polo T-shirt
user_49,2746,2,2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
user_61,2746,3,2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
user_63,2746,5,2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
user_161,2746,3,2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
user_352,2746,4,2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
user_407,2746,3,2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
user_426,2746,3,2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
user_49,2642,4,2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe
user_157,2642,4,2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe
user_178,2642,2,2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe
user_265,2642,5,2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe
user_326,2642,3,2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe
user_426,2642,1,2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe
user_49,2762,3,2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt
user_97,2762,5,2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt
user_130,2762,3,2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt
user_161,2762,1,2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt
user_386,2762,1,2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt
user_492,2762,2,2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt
user_49,2684,4,2684,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Men's City Beats Violet T-shirt
user_137,2684,2,2684,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Men's City Beats Violet T-shirt
user_156,2684,5,2684,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Men's City Beats Violet T-shirt
user_199,2684,3,2684,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Men's City Beats Violet T-shirt
user_312,2684,5,2684,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Men's City Beats Violet T-shirt
